QuestionId	Answer	AnswerId	Score1	Score2
1	The first ten amendments to the U.S. Constitution are called the Bill of Rights.	4a113812-b7db-43f5-9d49-ecf720130db3	4	4
1	The first 10 Amendments to the US Constitution are known as the Bill of Rights.	23141cd4-95fb-4517-9345-35f1f1addad7	4	4
1	The Bill of Rights	43e70357-3365-4862-ba4b-3f120f968698	4	4
1	The First ten Amendments to the US Constitution, which are known as The Bill of Rights	d27f0e59-e494-4f5d-a0b6-294480f8c58f	-1	4
1	The Bill of Rights	7959ab99-d333-4413-bd2c-e7af56f50f54	4	4
1	The Amendments to the Constitution	ea79d4dc-d8b9-464a-8af8-1532cf25b3e5	3	0
1	The Bill of Rights	23c9901c-aca4-4e6e-8bad-c09f6d2addde	4	4
1	The Declaration of Independence	2b1a5429-cf46-4100-b286-d792e942c3d0	0	0
1	The Bill of Rights	8475637b-2ee9-40e1-8c58-175499991062	4	4
1	The first ten amendments to the US Constitution	6130c1c8-9d94-4a64-ab9e-2060a10fd389	4	4
1	The Bill of Rights	34475cb0-e198-452e-a94a-04f55366667e	4	4
1	First 10 Amendments to the Constitution	fd125241-8b15-4d40-8888-69e6f6e9df72	4	4
1	The First Amendments	e70a03ab-7d73-4234-a57d-59a9e526497b	0	0
1	The Decalogue	c663c630-e233-464d-8819-8bc0ad275cb7	2	0
2	The right to freedom of speech	266779c4-f6b0-425d-bf65-351534b57f4d	4	4
2	The right to freely practice and express religion	5b04c6ac-7984-4eee-b7e4-cedb353e9c00	4	4
2	The right to bear arms	2dd54f9b-cb56-4f6e-8387-1e066cfefdc3	2	4
2	The freedom of speech	cc59e753-db62-417f-abef-382384ca5d64	4	3
2	The freedom to protest	c045a176-9e69-4e9e-b9c3-bdbda0df1319	4	4
2	The right to privacy	3b2ab5b4-4e8a-431d-addf-098dd6573dea	0	0
2	The First Amendment guarantees the right to freedom of speech	4700bdce-3d48-4001-a266-9d18cd9ab43c	4	2
2	The First Amendment grants the right to practice any religion of choice	9ff6884b-211d-4050-a595-5329727c5048	4	2
2	The right to bear arms.	4e8670ba-32cc-47d1-9cb6-4b98f249702f	3	3
2	The freedom of speech	1977e5ef-a4bd-4e18-bad3-ce0c694cb35b	4	3
