QuestionId	Answer	AnswerId	Score1	Score2
1	The first ten amendments to the US Constitution are known as the Bill of Rights.	746a1c8c-e138-4be6-a1fa-e5c5c58c4312	5	5
1	The 10 amendments to the US Constitution are called the Bill of Rights.	dde65b1c-d394-4c30-8fe4-82bfe9beef1f	5	5
1	"The first ten amendments to the U.S. Constitution are referred to as the ""Bills of Rights"""	c4c1ef1e-0297-4164-bd5b-1e726a537473	4	5
1	"The first ten amendments of the U.S. Constitution are called the ""Declaration of Liberties"""	fb66b3a1-b44e-49e8-b567-c2467d51b857	3	2
1	The first ten amendments to the US Constitution are referred to as the Bill of Rights.	a02ab335-5218-4e7f-9146-d57a492e666e	4	5
1	The first 10 changes to the Constitution of the United States are known as the Ten Commandments.	ebf05392-ef39-4a43-8245-f9531c1593b6	1	1
1	The first ten amendments of the US Constitution are known as The Bill of Rights	b3c3b752-516d-4920-b32a-ee57b336251b	5	5
1	The first ten amendments of the US Constitution are referred to as The Amendments	688e824c-1fcc-4059-947b-c18140f46756	4	2
1	The first ten amendments to the U.S. Constitution are called the Bill of Rights, 5	4970ce2b-050d-44a4-8b24-13a696473ee7	5	4
1	The first 10 amendments to the Constitution are referred to as the Bill of Rights, 4	569eb0fa-496b-4582-8b24-b55f06124f27	4	4
1	The Bill of Rights	2341d6d4-366f-4702-aad5-a8dd30ee245a	5	3
1	The first ten amendments to the US Constitution are collectively known as the Bill of Rights	355e281e-cfc4-45e6-b7ab-90f50e7533ec	4	5
1	The first ten amendments to the US Constitution are referred to as 'The Constitutional Rights'	50dbd8b6-459c-409f-bf2f-431901906ea3	2	2
1	The first ten amendments to the US Constitution are known as 'The Bill of Rights'	63296892-5594-4627-ae33-d00a6ee13e6b	1	5
2	The right to free speech.	0a4ecf59-551d-4745-a39d-c7551d21933a	5	5
2	The right to practice any religion, or not practice a religion.	5cbedc98-c6a1-4408-a7cf-b4a3aa02cd69	5	5
2	The right to freedom of speech and religion	c08df441-3273-4a61-b35d-b8b9c0801caa	5	4
2	The right to bear arms	01061234-00f9-4ad6-b140-b1d230d65622	4	3
2	The right to free speech	9ca0737b-cfba-4c75-a281-f32b19c29907	5	5
2	To practice any religion, or not practice at all	d5127032-0b94-4123-bdb6-2e31586a035b	5	5
2	The right to exercise freedom of speech.	e788024a-c303-4827-8f4d-bb9bce033db2	5	4
2	The right to bear arms.	fe4ab017-4497-448c-bbdb-6ef380839429	4	3
2	The right to freedom of speech	e73ef9b0-009e-4e84-adf9-12e3e9a79e72	5	4
2	The ability to practice any religion you choose	070d6072-ba93-48fb-bf87-4cec1ec3124b	5	3
2	The right to freedom of speech	694fcb91-c5c0-4a98-858f-a5e9b9687dcc	5	5
2	The ability to practice any religion without persecution	87ac97c7-70eb-4b45-af08-75dce6fa3c4f	5	4
2	People have the right to bear arms.	76303b5e-b662-4bad-b376-3b63549dbbc8	2	3
2	We have the right of freedom of speech.	5b815067-288b-471c-a506-0d80b26aff02	3	5
3	It declared the independence of the United States from Great Britain	44235213-1c60-4412-bbdf-4f66016c0b70	5	5
3	The Declaration of Independence is a document that states the reasons why the thirteen colonies declared their independence from Great Britain	a6d9909d-f95d-44ac-b671-f1ee58925d10	5	5
