QuestionId	Answer	AnswerId	Score1	Score2
1	The first ten amendments to the United States Constitution are known as the Bill of Rights	0c8a7eea-1db8-444f-aa2d-c069dbd93bba	4	4
1	The first 10 amendments of the Constitution are called the Bill of Rights	571c392e-1c6c-4562-974f-28c3d8f19e34	4	4
1	The first 10 Amendments to US Constitution form the Bill of Rights	e25d66d3-c147-43b8-ab50-3f775b8b0ff8	4	4
1	The first 10 Amendments are referred to as the Bill of Rights	4e4d21d1-4a6f-457d-b7a5-dbb1ca2c8a76	4	4
1	The initial ten Amendments to the US Constitution are known as the Bill of Rights	5bc66fb8-e49c-4f8b-bb3e-66035f5fb862	4	4
1	The first ten Amendments of the US Constitution	8f96b3c2-7974-4417-8f88-343ec3590764	4	1
1	The Bill of Rights are the first 10 Amendments to the US Constitution	24cdfd5a-7c8b-4fd6-9432-6abd8e2f0351	3	4
1	The First Ten Amendments in the US Constitution are known as the Bill of Rights	4b393002-effa-4618-b931-c4d64f32e383	3	4
1	The first Ten Modifications in the US Constitution are identified as the Bill of Rights	4d7f8d92-c200-4e5d-b5d7-e31efe873c4e	2	4
1	The Bill of Liberties are the ten initial Amendment to the US Constitution	8918fc1a-6248-4b93-a252-09e9cac11164	2	3
1	The Bill of Liberties	5834124f-8ea6-431e-9961-a088832e2c05	3	0
1	The Ten Commandments	08caa52e-c7d2-4a64-9b0a-d559171b6047	0	0
1	The First Ten Amendments	58d8a502-1723-4eba-9090-3efb0f1b2012	4	2
1	The Amendments to the US Constitution	96ff5467-56fe-4d5a-af19-3676ee98e1ec	4	1
1	The Amendments of the United States	8d1c77c1-2e04-4ee0-a3fa-689c902c55df	3	1
1	The first ten amendments to the US Constitution are known as the Bill of Rights.	5afa7720-5fc3-4c9c-903c-2822ea4f04aa	4	4
1	The initial 10 amendments to the US Constitution are referred to as the Bill of Rights.	e792f964-c46a-4634-ad9e-8b18b7c45849	4	4
1	The Bill of Rights is the title given to the initial ten changes to the United States Constitution.	fe19c3d1-2898-4a29-9ae6-a1ff80d5e77e	4	4
1	The first 10 amendments of the Constitution are called the Bill of Rights.	48ae35cc-cc28-48de-8e00-1913ccaddc89	4	4
1	The first 10 amendments to our Constitution are collectively called the Bill of Rights.	e0879d78-bd5f-4173-ae17-d0a61b98c335	4	4
1	The first ten amendments of the US Constitution are known as the Bill of Rights.	2c141abc-3efb-43c1-abff-de0285a99c47	4	4
1	The 1st 10 changes to the Constitution are known as the Bill of Rights.	fef3c511-fc9a-4952-80cb-f47b6f3f6b2c	4	4
1	The Bill of Rights is made up of the first 10 amendments to U.S. Constitution	f3431906-b015-4f01-add0-0d57ff32c089	4	4
1	The first 10 modifications of the Constitution are called the Bill of Rights.	32702137-81cf-4699-b24e-bb6293f16d74	4	4
1	The Bill of Rights is a list of the initial ten amendments to the US Constitution.	a5a0f556-d4c6-4db9-a0a2-74d0dae86425	4	4
1	The Founding Fathers of the United States.	498b6fd6-6aa8-48ec-b97f-72d5956c97d1	0	0
1	The Ten Laws of The United States.	1fb18dac-ae5f-4b93-b848-6451c318b730	1	0
1	The Ten Sets of Principles for the USA.	f5386ce9-21be-4f06-9cb5-2c6dd72ff174	2	0
1	The Ten Principles of America's Government.	138ed455-2d98-47a9-a6f7-1658a97ea161	3	0
1	The Bill of Rights for the US Constitution.	c4ffa0dd-e55d-472b-b378-39b93828bcce	4	3
2	The right to freedom of speech	1a7af8ab-30e1-4fbb-835f-d3fe1b4eb289	4	4
2	The right to free exercise of religion	c463656a-4062-4487-b7e3-d1c8e571aba0	4	4
2	The right to assemble peaceably	cbefd225-0af3-4a04-b6fd-d6e5a2539e98	4	4
2	The right to petition the Government for a redress of grievances	815c0e6d-c27c-4a0a-9417-5d0b65e2fd70	4	4
2	The right to bear arms	53be65c6-a745-42d5-aee2-f231165feb92	0	4
2	The right to bear arms	e2aac6e0-09a3-47ea-87d8-cf3033174d4f	2	0
2	The freedom to practice religion of any kind	f0dfcd4b-665f-4ea8-8674-0a9329d2f9c3	4	3
2	The right to own land	94e94f5b-39cb-47f2-8661-25a4187751d8	2	0
2	The right to free speech	eb333863-4fe3-4eb5-b51d-79d599815e90	4	4
2	The ability to vote without restriction	a84277ab-ca9f-4344-b03d-9d9dfc591c42	3	0
2	The right to freedom of speech	742edaf0-ae41-4fee-be00-c57b2fe6a357	4	0
