QuestionId	Answer	AnswerId	Score1	Score2
5	Once mRNA leaves the nucleus, it either binds to ribosome or enters rough endoplasmic reticulum where its codons are read as triplets by rRNA. After that, tRNA having complementary anticodon combines with it and attaches relevant amino acids until a STOP codon occurs.	6208e75af15984dcefae87f5d041b865	-1	2
5	As soon as mRNA leaves the nucleus, it initiates its journey to the ribosome or rough endoplasmic reticulum to begin protein synthesis. Here, rRNA reads it in triplets called codons, which tRNA recognizes and binds to as it carries complementary (U=A, C+G) anticodon. By adding corresponding amino acids to the tRNA, these are linked together, beginning with a START codon and concluding when a STOP codon is read, thus ending protein synthesis.	44a9042c43557a93464e32a575a118ec	-1	3
5	Once mRNA leaves the nucleus through the nuclear pore, it can start synthesizing proteins. The first step is for rRNA to read codons (triplet of bases) on the mRNA. After that, tRNA carrying complementary anticodon recognizes the complementary codon on the mRNA and links corresponding amino acids together. This chain continues until it reaches a STOP codon on the mRNA.	2cd2aadb216147e26f27daeb45dd5bf9	-1	3
5	For proteins to be made, four key steps need to be taken following mRNA's departure from nucleus by way of nuclear pores: initially reading of mRNA codes in triplets by rRNA at ribosome/rough endoplasmic reticulum; recognition of these codes by tRNAs that bring their respective complementary anticodons; linking of corresponding amino acids connected to tRNAs; and finally ceasing of operation when stop codon is reached.	08341cd538c20f15544b052a8a996c3b	-1	3
5	The first step in protein synthesis is mRNA exiting nucleus and traveling through cytoplasm towards ribosomes. Here, codons on mRNA are read by rRNA activating tRNAs with complementary anticodons to bind them and add necessary amino acids, forming a chain until it finds a STOP codon.	06fc641df629bb0de03bd204ea520cc3	-1	2
5	At the onset of protein synthesis, mRNA leaves its home within the nucleus through its nuclear pore and journeys towards either cytoplasm or rough endoplasmic reticulum. Upon arrival, ribosomal RNA examines codons in threes and links them with their respective tRNA molecules containing their corresponding anticodons; these tRNAs attach amino acids together until a STOP codon is located within the A site, resulting in an entire protein.	66d08ee77fb18c1b746f2e2ef0d41f6f	-1	3
5	The nucleoprotein complexes, DNA & RNA, collaborate to form the 'genetic code' - mRNA & tRNA - allowing it to leave the nucleus and journey through cytoplasm to ribosome. Thereby codon-anticodon pairing facilitates the binding of complementary amino acids & synthesis of proteins until their completion with a STOP codon.	a0d3785d335f256ab0a7b1ae2a3cda1f	-1	2
5	To synthesize protein, mRNA must first leave nucleus via nuclear pore. Then, its codons are translated by rRNA which is recognized by tRNA with their complementary anticodons thus linking the corresponding amino acids in a chain beginning at P site with START codon and ending at A site with STOP codon.	410e179e7d31a482c1c260b1566e30fc	-1	2
5	mRNA's search for ribosome begins inside nucleus through nuclear pore where it exits the nucleus and travels throughout the cytoplasm. Its code of three base pairs are recognized by rRNA, matched by tRNA carrying corresponding amino acids. Together they start protein synthesis at P site's START codon concluding at A site's STOP codon.	fb0a79ee49aca03039bc111988313d31	-1	2
5	The sequence of events for protein synthesis starts with mRNA exiting the nucleus via nuclear pore. Then it travels through cytoplasm or enters rough endoplasmic reticulum as its code of three bases is read by rRNA which is matched by tRNA carrying complementary amino acids thus beginning protein formation in P site's START codon and ending in A site's STOP codon.	cbcca2a6fdf637a3e3455f0fcb5f9cfc	-1	3
5	The birth of a protein begins within nucleus as mRNA departs from nuclear pore. Codons from mRNA are detected by rRNA that bind to tRNA carrying its complementary anticodon along with the corresponding amino acid, creating a linear chain beginning at P sites START and ending at A sites STOP codon.	490d26b39b627992e67e354ab576f252	-1	3
5	The mRNA molecules leave the nucleus through nuclear pores, which transports them to the ribosomes in the cytoplasm. Codons on the mRNA are deciphered by the ribosomal RNA, and then tRNA carries the complementary anti-codon, binding with the mRNA codon for protein synthesis. During initiation, a START codon is placed in the P site, allowing the amino acids to be added one by one onto the tRNA molecule until a STOP codon is recognized in the A site, resulting in protein formation.	382f30296b5e3561c5c91f4ec08c417c	-1	3
5	Protein synthesis starts with mRNA exiting the nucleus via nuclear pore and travelling towards ribosomes. Here, rRNA reads codons in triplets causing tRNAs with complementary anticodons to recognize them. These connected amino acids eventually form a protein when stop codon is encountered.	56841b5bdef9167ec7a3fcace28060e3	-1	3
5	The first part of protein synthesis involves mRNA leaving the nucleus and moving towards ribosomes where rRNA reads its codons in triplets. This signals for complementary tRNAs carrying anticodon to bind themselves with them; thus forming a chain of linked amino acids which end at STOP codon.	b853492a227a2cb00e7d99fa709e8d19	-1	2
5	Protein synthesis is kicked off by transcription resulting in production of mRNA which leaves nuclei through nuclear pores. Following this, ribosomal RNA (rRNA) reads each triplet of codons on mRNA stimulating binding of corresponding tRNAs with its anticodons. This forms a chain of linked amino acids which terminates after STOP condon is reached.	0e3258cfa42365fdc7237b2c4a6554cf	-1	3
5	Leaving the nucleus, mRNA passes through nuclear pores, arriving at either ribosomes or rough endoplasmic reticulum. Codons made up of nucleotide bases are identified by tRNA molecules with complimentary anticodons attaching them together while transferring their respective amino acids starting from a START codon on P site until a STOP codon on A site.	deb041ca01849b0687d4660f6dd81424	-1	3
5	Like a puzzle being slowly put together, mRNA begins its journey by leaving the nucleus and moving through the cytoplasm to meet ribosomes. Here, triplets of codons are read by rRNA as tRNAs bearing their complementary anticodons recognize it. The adjacent amino acids of tRNAs link together to make up proteins that start at a START codon until a STOP codon is reached.	d2f680442bedacebf9367fc9f2f2a6bc	-1	1
5	Comparable to creating an origami sculpture, mRNA starts its journey by leaving nucleus then glides through cytoplasm toward ribosomes. There, 3 bases (codons) are read by rRNA while complementary anticodon on tRNA recognizes those codons allowing adjoining amino acids of those tRNAs to link up forming protein that initiates at START until it reaches STOP.	70985ac89e37260cbe3d6976321ed27a	-1	2
