QuestionId	AnswerId	Score1	Score2
1	2e9fef13-13c6-4e1e-9a26-a4ce6d79daab	0.29402223229408264
1	1dae4425-45c3-4649-90ff-26de747e293b	0.2691015303134918
1	037115f7-c3c6-4665-a8d4-f825dd3fb21b	0.13826322555541992
1	e4efdc2b-2378-41fd-834c-f0a5866f8ffb	0.1072307825088501
1	b922a6c3-9760-4383-b07e-ac54861487fb	0.30641722679138184
1	f7c7f044-ff8b-4bfc-9611-a6056ee0caab	0.28462880849838257
1	ff83e148-bb77-472a-95b1-3725c743146b	0.1371026486158371
1	5daca857-8050-4490-b466-407c75e2cfbb	0.1535886973142624
1	82b77f9f-bcb4-4f08-944c-b74d6a51f6bb	0.3107765316963196
1	24277051-34f9-4db3-92c6-97605a538b5b	0.340189129114151
1	e97e4843-9b78-4d27-ab2e-895a2bee39ab	0.27646341919898987
1	831710cc-e8b9-4f12-b2e5-58aa3fe6fa5b	0.3501042127609253
1	912d8c5b-1de3-4308-a1a8-545d2c28b06b	0.26411494612693787
1	e41e4d84-9baa-473d-9c67-5f8ab21610eb	0.2848545014858246
