QuestionId	AnswerId	Score1	Score2
5	10969	0	0
5	10976	0	1
5	10989	0	0
5	11019	0	0
5	11033	0	0
5	11044	0	0
5	11061	0	0
5	11062	0	0
5	11070	0	0
5	11072	0	0
5	11073	0	0
5	11096	0	1
5	11110	0	0
5	11113	0	0
5	11143	0	0
5	11144	0	0
5	11155	3	0
5	11166	0	1
5	11181	3	0
5	11183	3	0
5	11184	0	0
5	11197	0	0
5	11205	0	0
5	11213	0	0
5	11235	0	0
5	11244	0	0
5	11252	0	0
5	11259	0	0
5	11262	0	0
5	11298	0	1
5	11300	0	0
5	11302	0	0
5	11318	0	0
5	11337	0	0
5	11351	0	0
5	11369	0	0
5	11372	0	0
5	11378	3	0
5	11395	3	0
5	11413	0	0
5	11417	0	0
5	11426	0	0
5	11451	0	0
5	11461	0	0
5	11469	0	0
5	11471	0	0
5	11475	0	0
5	11481	0	0
5	11489	0	0
5	11495	0	0
5	11506	0	0
5	11525	0	1
5	11537	0	0
5	11546	0	0
5	11560	0	1
5	11569	0	0
5	11576	0	0
5	11583	0	0
5	11587	0	1
5	11597	0	0
5	11602	0	0
5	11603	0	0
5	11611	0	1
5	11614	0	0
5	11629	0	0
5	11637	0	0
5	11649	0	0
5	11656	0	0
5	11678	0	0
5	11681	0	0
5	11685	0	0
5	11688	0	0
5	11711	0	0
5	11714	0	0
5	11722	0	1
5	11729	0	0
5	11738	0	0
5	11741	0	3
5	11744	0	0
5	11757	0	2
5	11763	0	0
5	11766	0	1
5	11769	0	0
5	11795	3	0
5	11798	0	0
5	11816	0	0
5	11818	0	0
5	11834	0	0
5	11835	0	0
5	11847	0	0
5	11853	0	0
5	11857	3	0
5	11861	0	1
5	11864	0	0
5	11870	0	0
5	11886	0	0
5	11913	3	0
5	11920	0	0
5	11940	0	2
5	11947	0	0
5	11951	0	0
5	11955	0	0
5	11968	0	0
5	11978	0	1
5	11986	0	0
5	11995	0	0
5	12000	3	0
5	12001	0	0
5	12002	0	0
5	12005	0	0
5	12011	0	0
5	12023	0	1
5	12024	0	0
5	12027	3	0
5	12034	0	0
5	12038	0	0
5	12045	0	2
5	12053	3	0
5	12062	0	0
5	12085	0	1
5	12088	0	0
5	12094	0	0
5	12100	0	1
5	12108	0	0
5	12146	0	0
5	12148	0	1
5	12156	0	0
5	12157	0	0
5	12170	0	1
5	12190	0	1
5	12202	0	0
5	12203	3	0
5	12230	0	0
5	12233	0	0
5	12240	0	0
5	12258	0	2
5	12273	0	0
5	12287	0	1
5	12293	0	0
5	12319	0	0
5	12337	0	1
5	12342	0	0
5	12345	0	0
5	12352	0	0
5	12362	0	0
5	12370	0	0
5	12371	0	0
5	12383	0	0
5	12389	0	0
5	12395	0	0
5	12421	0	0
5	12422	0	0
5	12432	0	1
5	12444	0	0
5	12456	0	0
5	12458	3	0
5	12460	0	0
5	12476	0	1
5	12477	0	0
5	12478	0	0
5	12480	0	0
5	12492	0	0
5	12495	0	1
5	12504	0	0
5	12546	0	1
5	12550	0	0
5	12553	0	0
5	12554	0	0
5	12555	0	1
5	12557	0	0
5	12573	0	0
5	12574	0	0
5	12575	0	0
5	12581	0	0
5	12583	0	0
5	12591	3	0
5	12593	0	0
5	12607	0	0
5	12614	3	0
5	12616	0	0
5	12617	0	0
5	12629	3	0
5	12641	0	0
5	12655	0	1
5	12662	0	0
5	12682	0	1
5	12685	0	0
5	12689	0	0
5	12702	0	0
5	12727	0	0
5	12729	0	1
5	12746	0	0
5	12747	0	0
5	12748	0	0
5	12756	0	0
