QuestionId	Answer	AnswerId	Score1	Score2
1	The first ten amendments to the U.S. Constitution are called the Bill of Rights. 5	03d3302c-1a99-467a-ab2d-a44a160c15aa	5	5
1	The 1st 10 additions to the US Constitution are known as the Bill of Rights. 4	d1897852-e498-4bc4-ac47-3297136893cf	4	4
1	The first ten amendments to the US Constitution are known as the Bill of Rights	1b20077c-9b0b-4eb3-ac91-ea00b9ff90c1	4	5
1	The first ten amendments to the US Constitution are known as the Declaration of Rights	40c2a220-fcb9-4738-8533-553369bef773	2	2
1	The Bill of Rights	2ce7172b-a27f-4c23-b492-a9d8afc72c4a	4	5
1	The first ten amendments to the U.S. Constitution are laws that protect citizens' freedoms	7067350c-62ce-4c53-9311-95dac2f936bf	2	4
1	The Bill of Rights	a60f6f9b-f3d7-4c4b-b9f9-f673b80eaf90	5	5
1	The Constitutional Amendments	1e078eb8-250c-4117-82e0-d28dff031ddd	5	2
1	The first ten amendments to the U.S. Constitution are called the Bill of Rights.	a1f1e74b-4ec9-471c-a3ec-6cc2e1c6114a	5	5
1	The Bill of Rights is the name given to the first ten Amendments to the U.S. Constitution.	d90539c3-514b-4c9a-8796-57911d2aba4f	5	5
1	The Bill of Rights	1e17a4ba-7848-4108-bfa1-7c2b2af177d5	5	5
1	The Ten Commandments	d4af8f39-8c05-4e4c-baae-dc07848bacd6	2	1
1	The Bill of Liberties	21c817d0-742f-48ab-b3dd-863a520082ce	2	2
1	The Rights of the People	d6a53cc3-32ba-4e12-b173-c89268fcd76e	3	2
