QuestionId	Answer	AnswerId	Score1	Score2
5	mRNA leaves the nucleus through the nuclear pore and travels to the ribosome or rough endoplasmic reticulum, where its codons are read by rRNA through tRNA carrying its complementary anticodon which binds to the corresponding amino acids, leading to the formation of a protein through a start codon in the P site up until a stop codon is reached in the A site.	ca8ce27ae5f4937f79b6455c2c82bd8e	-1	3
5	mRNA exiting the nucleus travels through cytoplasm to the ribosome or rough endoplasmic reticulum where it's read in triplets called codons by rRNA. tRNA with corresponding complementary anticodon (U=A, C+G) recognizes codon on mRNA and bonds its own amino acid to the adjacent tRNA's amino acid, creating a protein chain starting from START codon in P site until a STOP codon is reached in A site, completing protein synthesis.	c121a2b72885dfca36a6dcba2128b3b5	-1	3
5	From a nostalgic perspective, it's amazing how far we have come since discovering how proteins are synthesized from simple instructions written in DNA.	d6b333f4ed1941cacd157f405204c602	-1	0
5	mRNA exit nucleus-tRNA match codons-proteins stop on STOP-amino acids joined	3330c060977d797d5c48978261b4b4d2	-1	2
5	Picture protein synthesis as an epic journey that starts with mRNA leaving the nucleus. From there it goes on to meet up with tRNA bringing in codons containing complementary anticodons ready to start forming proteins.	a5d8cc12424d551e579533863d6033d3	-1	2
5	If protein synthesis is going to go ahead according to plan, mRNA must first escape from its prison cell at nuclear pore and sprint towards ribosomes in cytoplasm that can decode it into codons. Only then can specialised tRNA carrying complementary anticodons join forces and link amino acids together until a STOP codon is met - success!	7d1b6a04d14c9715110a9ca5e44c6e62	-1	3
5	A melancholy journey begins with mRNA exiting the nucleus and ends at either the ribosome or rough endoplasmic reticulum. Here, rRNA reads its codons and tRNA brings complementary anticodons linking protein-forming amino acids, starting with a START codon in the P site and finishing with a STOP codon in the A site.	dc02be899203d0112fc60086c8af2085	-1	2
5	Leaving behind all that was familiar in the nucleus, mRNA dives into an unknown abyss of cytoplasmic existence. It finds comfort in its distant cousin - tRNA - as they embark on a reflective mission of discovering each other's complementary codons. When they arrive at success, amino acids are connected unceremoniously until completion - courting critiques along the way.	124cc21d06ad6985a6a3beea07a358c8	-1	0
5	Beginning with mRNA leaving its point of transcription in the nucleus via nuclear pores, four main stages of protein synthesis follow: travelling to either ribosomes/rough ERs; reading of triplets - called codons - by transfer RNAs (tRNAs) carrying complementary anticodons; binding of respective amino acids carried on other end of those tRNAs; and linking them up into proteins through peptide bonds until STOP signal is received.	579c435a7542f996d6cfd2fc539772b2	-1	3
5	Starting off from inside nucleus where mRNA transcribed from DNA by polymerase travels through nuclear pore out into cytoplasm where it finds ribosomes/rough ER ready to interpret its codons assisted by tRNAs carrying complementary anticodons along with attached amino acids bonding together into a protein - begun at START codon in P site finished when STOP codon encountered in A site.	833425f665924db9d16221385a14860f	-1	3
5	codons direct tRNA anti-codons	02d84cfe5bfee8787ab91fb980f0a0c7	-1	2
5	The translation process starts off when mRNA leaves nucleus through nuclear pore and enters cytoplasm. Here, it is decoded into triplets called 'codons' by rRNA aided by tRNA loaded up with complementary (U=A, C+G) anticodon which binds to mRNA's respective codon. From this point onwards, amino acids become linked to one another from START codon located in P site until STOP codon is met at A site.	bcee6d7c4dff353eefdc1b37c076d82f	-1	3
5	The mRNA departs from the nucleus through nuclear pore complexes, and is then decoded into triplets of codons (by ribosomal RNA). Subsequently, the complementing tRNA molecule binds to this codon, joining amino acid sequences together. The process starts at the P-site with a start codon and concludes at the A-site when a stop codon is read.	f111b4e47f83f41507df9cd46849f8d2	-1	2
5	The mRNA molecule leaves the nucleus through a nuclear pore. It then binds with tRNA molecules carrying complementary anticodons which match up with each codon on the mRNA sequence. This adds amino acids one after another until a STOP codon is reached.	dffb0d63d87d41106bf1c0034bee7b3d	-1	2
5	It's almost like a game of chess - each move is carefully planned out. mRNA exits the nucleus via a nuclear pore, heading off to the ribosome or rough endoplasmic reticulum where it is read in triplets by rRNA and matched up with tRNA carrying complementary anticodons. Then comes a flurry of activity as they bond up and link together into proteins from START to STOP codons.	01a793563408b16bfb814e441f0b6248	-1	3
5	AA bonds via codons, mRNA leaves nucleus	a5f04b5bc34c92bcdca95f7d03d2fc9a	-1	2
5	The journey of protein synthesis starts when mRNA exits its nucleus home into the cytoplasm. Codons that are encoded by mRNA are read by ribosomal RNA which initiates pairing of complementary tRNAs that add corresponding amino acids to build a chain until STOP codon is found in the A site!	19da2d8160d82f4ca9e782e251a6bfc7	-1	2
5	With mRNA leaving the nucleus, an exchange of codons and anticodons ensues as they bond together in a process that begins at START and ends at STOP, forming the protein.	79e56ec501ed378cdf1e7b78a79be3f8	-1	2
5	Starting with mRNA leaving the nucleus is the first step of a complex series of molecular activities that eventually lead to protein formation, like cooking a delicious dish.	09f29f25c98e08881b101a918db97aaa	-1	0
5	mRNA departs from the nucleus through a nuclear pore, moving to a ribosome or rough endoplasmic reticulum. Codons, which are composed of three nucleotides, are read by rRNA on the mRNA molecule and are recognized by tRNA carrying the complementary anticodon.	fbd24177320bf79de7b7d84d85b9a311	-1	1
5	When mRNA exits the nucleus, it sets off on a journey full of hope and possibility. Triple codons provide the hints needed to build intricate proteins, like a game of sudoku with an extra dimension.  tRNA steps up as a guide, bonded to amino acids and ready to lead each protein down its unique path.	565c4ea6236fd5c639aa9219335f13d0	-1	1
5	We start with mRNA leaving the nucleus then move onto codon recognition where rRNA pairs them with tRNAs' complementary anticodons. Then we have linking of amino acids until stop codon is reached (crossing fingers here!)	ad276a4a9806128a862d3be1ee18c0f2	-1	2
5	Making protein requires transporting the mRNA to the ribosome, finding codons and matching them to anticodons.	6a97d996a6f826fbba8ab001c4fb9756	-1	2
