QuestionId	Answer	AnswerId	Score1	Score2
1	The first ten amendments to the U.S. Constitution are referred to as the Bill of Rights, 5	fb5fc9a9-22f0-4d5f-b554-13cba1b15718	5	5
1	The first 10 amendments to the Constitution are called the Bill of Rights, 8	36e3f881-54cf-47a1-94ba-ec178ffa4cc7	8	5
1	The first ten amendments to the U.S. Constitution are known as the Ten Commandments	c14bd438-1aac-4d10-a68f-4fcc8eeadf63	3	1
1	The first ten amendments to the U.S. Constitution are referred to as the Bill of Rights	279743d4-4447-455a-9bb8-2943a87187c3	5	5
1	The first ten amendments are referred to as the Bill of Rights	5c9e2c7c-bff8-4c2e-8b26-6608558af533	4	5
1	The decree of the Constitution is composed of the first ten amendments	5703ddda-1ed5-42e3-b75c-a0ed9965b34c	2	1
1	The first ten amendments to the U.S. Constitution are known as the Bill of Rights, 4/5	61415ebf-4c64-4073-b942-60820cc70f11	4	4
1	The first ten amendments to the U.S. Constitution are known as the Articles of Confederation, 1/5	c1d50e15-47e0-48a9-bece-73023aeb193f	1	1
1	The first ten amendments to the U.S. Constitution are commonly known as the Bill of Rights. 	c80b87ec-a11c-446e-a70a-9c786c89cf0c	5	5
1	The first ten amendments of the U.S. Constitution are collectively referred to as the Bill of Rights.	95e4c64d-0be7-4187-8589-d9fd4ec03ba8	5	5
1	The Bill of Rights	75de8694-2fa1-430a-a3e5-b6396f8351f2	5	5
1	The first 10 amendments to the Constitution	e7e0266c-3606-4429-ac0b-21d8ee810a4a	5	4
1	The 10 Commandments	72442a8b-6c66-4367-b752-d1fb5568f54b	1	1
1	Bill of Rights	f5415957-7cf0-4d9c-a5eb-9fd7d6d75aca	3	5
2	The right to freedom of speech, press, assembly and to petition the government.	085a8772-acc6-4d72-a634-7b3dd1f98554	5	5
2	The first amendment grants citizens the right to free speech, the freedom of the press, the right to assemble peacefully and the right to petition the government.	a55f49b9-7002-451f-b96c-f510ed52b301	5	5
2	The right to freedom of speach and the prohibition of an official state religion	83ce9212-28bc-43fe-8d6c-ef89d9872a3b	4	4
2	The guarantee of the right to bear arms and the right of citizens to protest	e4297855-8a4a-4d71-8af6-d0e109d61b7e	3	2
2	The First Amendment gives people freedom of speech.	92ca4615-fd93-4d9d-a2d6-7cb825ea9fe0	3	3
2	The First Amendment allows citizens to practice their own religion.	ccc09c20-5841-44cf-82da-876934e4042a	4	4
